kabupaten_kota,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,map_image,kecamatan_clean,kecamatan_key_banjir,kode_kec_spatial,nama_prop,nama_kab,nama_kec,jumlah_penduduk,kepadatan_penduduk,jumlah_kk,luas_wilayah,pertumbuhan_2022,pertumbuhan_2021,pertumbuhan_2020,perpindahan_pddk,jumlah_desa,jumlah_kelurahan,perdagangan,nelayan,wiraswasta,tidak_blm_sekolah,slta,s1,kecamatan_key_kecamatan
tangerang selatan,serpong,15.616,29.44,33.75,42.596,Built-up,0.519,0.214,40.246,2024,5,0,-6.3113,106.6807,RGB_Serpong2024.tif,serpong,serpong,367401.0,BANTEN,KOTA TANGERANG SELATAN,SERPONG,165000.0,991.45335436,52539.0,28.91,1.0,1.0,2.0,350.0,,9.0,239.0,5.0,14152.0,32832.0,43304.0,23909.0,serpong
tangerang selatan,serpongutara,14.161,29.383,34.19,26.59,Built-up,0.47,0.18,38.523,2024,5,0,-6.2536,106.663,RGB_SerpongUtara2024.tif,serpongutara,serpongutara,367402.0,BANTEN,KOTA TANGERANG SELATAN,SERPONG UTARA,139215.0,838.3416232,44694.0,22.37,1.0,1.0,1.0,405.0,,7.0,91.0,,9679.0,26374.0,45609.0,20239.0,serpongutara
tangerang selatan,setu,16.229,29.555,32.72,54.164,Tree cover,0.575,0.359,40.246,2024,5,0,-6.3637,107.0373,RGB_Setu2024(1).tif,setu,setu,321618.0,JAWA BARAT,BEKASI,SETU,165907.0,130.183829,53277.0,60.69,2.0,2.0,2.0,438.0,11.0,,429.0,2.0,16111.0,38343.0,46813.0,5992.0,setu
tangerang,balaraja,19.177,39.854,32.15,20.277,Built-up,0.509,0.173,36.933,2024,5,0,-6.2048,106.4427,RGB_Balaraja_2024.tif,balaraja,balaraja,360301.0,BANTEN,TANGERANG,BALARAJA,124129.0,119.96026298,40273.0,32.39,1.0,2.0,2.0,479.0,8.0,1.0,133.0,7.0,7698.0,29694.0,42729.0,3810.0,balaraja
tangerang,cikupa,18.08,39.552,32.73,25.2,Built-up,0.508,0.147,36.875,2024,5,0,-6.218,106.5159,RGB_Cikupa_2024.tif,cikupa,cikupa,360318.0,BANTEN,TANGERANG,CIKUPA,209140.0,203.0684296,68832.0,45.59,1.0,2.0,2.0,967.0,12.0,2.0,115.0,3.0,10669.0,45089.0,76016.0,6668.0,cikupa
tangerang,cisauk,17.687,33.122,31.58,51.37,Tree cover,0.625,0.313,40.246,2024,5,0,-6.3391,106.6302,RGB_Cisauk_2024.tif,cisauk,cisauk,360323.0,BANTEN,TANGERANG,CISAUK,91438.0,87.52166125,28623.0,29.81,1.0,2.0,2.0,274.0,5.0,1.0,95.0,4.0,5184.0,18918.0,24526.0,6812.0,cisauk
tangerang,cisoka,21.184,42.582,31.22,26.713,Tree cover,0.589,0.26,37.057,2024,5,0,-6.2598,106.4167,RGB_Cisoka_2024.tif,cisoka,cisoka,360305.0,BANTEN,TANGERANG,CISOKA,97591.0,93.53378279,31199.0,34.08,1.0,2.0,2.0,319.0,10.0,,106.0,1.0,6272.0,26487.0,21069.0,1738.0,cisoka
tangerang,curug,17.361,37.302,33.03,30.753,Built-up,0.462,0.142,37.954,2024,5,0,-6.2426,106.5661,RGB_Curug_2024(1).tif,curug,curug,360317.0,BANTEN,TANGERANG,CURUG,176617.0,170.86723807,57958.0,30.93,1.0,2.0,2.0,530.0,4.0,3.0,86.0,5.0,9210.0,37996.0,60511.0,11067.0,curug
tangerang,gunungkaler,19.379,41.123,30.62,8.194,Cropland,0.465,0.068,36.933,2024,5,0,-6.0957,106.3742,RGB_Gunung_Kaler_2024.tif,gunungkaler,gunungkaler,360332.0,BANTEN,TANGERANG,GUNUNG KALER,56160.0,54.03320045,18755.0,32.89,1.0,2.0,2.0,112.0,9.0,,23.0,15.0,5461.0,13724.0,8036.0,490.0,gunungkaler
tangerang,jambe,23.32,45.601,30.33,43.823,Tree cover,0.655,0.302,38.184,2024,5,0,-6.3238,106.4992,RGB_Jambe_2024.tif,jambe,jambe,360304.0,BANTEN,TANGERANG,JAMBE,55650.0,53.41729611,17542.0,29.33,2.0,2.0,2.0,115.0,10.0,,130.0,5.0,4648.0,16180.0,11202.0,947.0,jambe
tangerang,jayanti,19.67,39.17,31.75,18.626,Tree cover,0.552,0.144,36.933,2024,5,0,-6.2068,106.3983,RGB_Jayanti_2024.tif,jayanti,jayanti,360302.0,BANTEN,TANGERANG,JAYANTI,70728.0,68.06278138,23384.0,22.88,1.0,2.0,2.0,226.0,8.0,,46.0,4.0,5026.0,17886.0,17753.0,1314.0,jayanti
tangerang,kelapadua,16.63,36.161,33.85,27.206,Built-up,0.46,0.146,37.768,2024,5,0,-6.2426,106.6094,RGB_Kelapa_Dua_2024.tif,kelapadua,kelapadua,360328.0,BANTEN,TANGERANG,KELAPA DUA,167553.0,162.50728528,54386.0,25.12,1.0,1.0,1.0,560.0,1.0,5.0,133.0,2.0,10433.0,31345.0,60448.0,24697.0,kelapadua
tangerang,kemiri,20.188,48.185,29.62,5.064,Cropland,0.497,0.09,36.933,2024,5,0,-6.0878,106.4638,RGB_Kemiri_2024.tif,kemiri,kemiri,330612.0,JAWA TENGAH,PURWOREJO,KEMIRI,61384.0,56.68020685,20873.0,104.65,1.0,1.0,2.0,95.0,40.0,,656.0,3.0,3815.0,11031.0,12373.0,1385.0,kemiri
tangerang,kosambi,13.192,28.095,32.84,3.034,Built-up,0.278,0.058,36.845,2024,5,0,-6.0809,106.685,RGB_Kosambi_2024.tif,kosambi,kosambi,360314.0,BANTEN,TANGERANG,KOSAMBI,111705.0,108.81755123,37408.0,32.21,1.0,1.0,2.0,446.0,7.0,3.0,53.0,485.0,5211.0,23015.0,23104.0,1872.0,kosambi
tangerang,kresek,19.594,38.827,30.29,11.706,Cropland,0.505,0.093,36.933,2024,5,0,-6.1444,106.4044,RGB_Kresek_2024.tif,kresek,kresek,360306.0,BANTEN,TANGERANG,KRESEK,71795.0,69.54756815,24242.0,28.49,1.0,2.0,2.0,179.0,9.0,,35.0,6.0,3717.0,15065.0,16395.0,1480.0,kresek
tangerang,kronjo,20.031,46.432,29.95,4.048,Cropland,0.492,0.069,36.933,2024,5,0,-6.0703,106.4282,RGB_Kronjo_2024.tif,kronjo,kronjo,360307.0,BANTEN,TANGERANG,KRONJO,65599.0,63.30679334,22973.0,46.18,1.0,2.0,2.0,223.0,10.0,,110.0,653.0,7757.0,16591.0,11907.0,1041.0,kronjo
tangerang,legok,20.164,41.091,31.61,43.009,Tree cover,0.582,0.179,40.246,2024,5,0,-6.3048,106.565,RGB_Legok_2024.tif,legok,legok,360320.0,BANTEN,TANGERANG,LEGOK,124324.0,120.12567173,38862.0,39.44,1.0,2.0,2.0,383.0,10.0,1.0,180.0,3.0,5131.0,30027.0,32279.0,4010.0,legok
tangerang,mauk,18.901,47.013,30.42,3.228,Cropland,0.37,0.07,36.865,2024,5,0,-6.058,106.5207,RGB_Mauk_2024.tif,mauk,mauk,360308.0,BANTEN,TANGERANG,MAUK,91382.0,88.63573783,29787.0,43.0,1.0,2.0,2.0,267.0,11.0,1.0,70.0,782.0,4821.0,20560.0,18196.0,1728.0,mauk
tangerang,mekarbaru,19.232,44.717,30.48,4.93,Cropland,0.487,0.066,36.933,2024,5,0,-6.062,106.3871,RGB_Balaraja_2024.tif,mekarbaru,mekarbaru,360333.0,BANTEN,TANGERANG,MEKAR BARU,44152.0,42.65794346,14800.0,28.68,1.0,2.0,2.0,105.0,8.0,,73.0,135.0,6443.0,14077.0,6914.0,590.0,mekarbaru
tangerang,pagedangan,17.57,35.185,32.5,39.721,Tree cover,0.543,0.198,40.17,2024,5,0,-6.2973,106.6175,RGB_Pagedangan_2024.tif,pagedangan,pagedangan,360322.0,BANTEN,TANGERANG,PAGEDANGAN,111222.0,106.70323822,35884.0,52.1,1.0,2.0,2.0,279.0,10.0,1.0,33.0,,5556.0,22761.0,28662.0,8960.0,pagedangan
tangerang,pakuhaji,16.479,41.508,26.95,3.922,Cropland,0.351,0.061,36.845,2024,5,0,-6.0602,106.6063,RGB_Pakuhaji_2024.tif,pakuhaji,pakuhaji,360315.0,BANTEN,TANGERANG,PAKUHAJI,127330.0,123.37644015,41819.0,55.33,1.0,2.0,2.0,309.0,13.0,1.0,237.0,1377.0,6107.0,37533.0,15723.0,1388.0,pakuhaji
tangerang,panongan,20.25,41.033,31.71,36.953,Tree cover,0.565,0.192,39.733,2024,5,0,-6.2789,106.5262,RGB_Panongan_2024.tif,panongan,panongan,360319.0,BANTEN,TANGERANG,PANONGAN,129996.0,125.29323566,41106.0,36.83,1.0,2.0,2.0,360.0,7.0,1.0,171.0,1.0,5552.0,33233.0,36448.0,6231.0,panongan
tangerang,pasarkemis,16.351,38.075,33.74,14.061,Built-up,0.388,0.127,36.845,2024,5,0,-6.1589,106.5525,RGB_Pasar_Kemis_2024.tif,pasarkemis,pasarkemis,360312.0,BANTEN,TANGERANG,PASAR KEMIS,255345.0,248.93724879,81042.0,31.65,1.0,1.0,2.0,1007.0,5.0,4.0,176.0,6.0,11956.0,60197.0,99425.0,11169.0,pasarkemis
tangerang,rajeg,18.699,43.885,31.39,8.659,Cropland,0.52,0.105,36.884,2024,5,0,-6.1163,106.5103,RGB_Rajeg_2024.tif,rajeg,rajeg,360311.0,BANTEN,TANGERANG,RAJEG,188209.0,179.75747185,59001.0,52.36,2.0,2.0,2.0,491.0,12.0,1.0,159.0,22.0,11978.0,44181.0,51653.0,4110.0,rajeg
tangerang,sepatan,15.127,35.887,29.92,8.849,Built-up,0.402,0.052,36.845,2024,5,0,-6.1183,106.5801,RGB_Sepatan_2024.tif,sepatan,sepatan,360316.0,BANTEN,TANGERANG,SEPATAN,112289.0,108.70857605,36335.0,18.6,1.0,2.0,2.0,320.0,7.0,1.0,53.0,8.0,9567.0,25167.0,33490.0,3342.0,sepatan
tangerang,sepatantimur,14.12,33.435,30.65,9.449,Built-up,0.387,0.066,36.845,2024,5,0,-6.1199,106.6084,RGB_Sepatan_Timur_2024.tif,sepatantimur,sepatantimur,360330.0,BANTEN,TANGERANG,SEPATAN TIMUR,105994.0,102.77818589,34330.0,19.28,1.0,2.0,2.0,287.0,8.0,,47.0,13.0,5735.0,25775.0,20644.0,1748.0,sepatantimur
tangerang,sindangjaya,18.887,41.465,30.36,17.038,Tree cover,0.597,0.132,36.896,2024,5,0,-6.1689,106.4989,RGB_Sindang_Jaya_2024.tif,sindangjaya,sindangjaya,360329.0,BANTEN,TANGERANG,SINDANG JAYA,95575.0,92.50630256,30618.0,40.82,2.0,2.0,2.0,232.0,7.0,,38.0,2.0,7696.0,22206.0,19979.0,2384.0,sindangjaya
tangerang,solear,23.411,47.694,30.92,39.539,Tree cover,0.62,0.297,37.119,2024,5,0,-6.3069,106.4215,RGB_Solear_2024.tif,solear,solear,360331.0,BANTEN,TANGERANG,SOLEAR,101969.0,96.7855242,32167.0,33.39,1.0,2.0,2.0,336.0,7.0,,52.0,,6599.0,22878.0,28839.0,2493.0,solear
tangerang,sukadiri,17.164,42.823,21.77,4.864,Cropland,0.35,0.063,36.845,2024,5,0,-6.0699,106.559,RGB_Sukadiri_2024.tif,sukadiri,sukadiri,360310.0,BANTEN,TANGERANG,SUKADIRI,66679.0,64.22627139,22435.0,28.45,2.0,2.0,2.0,178.0,8.0,,129.0,698.0,3375.0,16358.0,14639.0,1330.0,sukadiri
tangerang,sukamulya,19.589,39.983,30.36,14.287,Cropland,0.544,0.136,36.933,2024,5,0,-6.1604,106.4362,RGB_Sukamulya_2024.tif,sukamulya,sukamulya,360327.0,BANTEN,TANGERANG,SUKAMULYA,74309.0,71.7368016,24290.0,27.87,1.0,2.0,2.0,244.0,8.0,,96.0,6.0,5149.0,16818.0,18388.0,1699.0,sukamulya
tangerang,teluknaga,14.886,35.009,31.64,3.313,Permanent water bodies,0.368,0.071,36.845,2024,5,0,-6.0499,106.6582,RGB_Teluknaga_2024.tif,teluknaga,teluknaga,360313.0,BANTEN,TANGERANG,TELUKNAGA,167977.0,163.22243488,55171.0,51.43,1.0,2.0,2.0,390.0,13.0,,123.0,786.0,5219.0,38014.0,35864.0,3053.0,teluknaga
tangerang,tigaraksa,20.575,41.982,31.3,29.506,Tree cover,0.632,0.225,37.105,2024,5,0,-6.2657,106.4673,RGB_Tigaraksa_2024.tif,tigaraksa,tigaraksa,360303.0,BANTEN,TANGERANG,TIGARAKSA,163531.0,158.22222568,51311.0,56.03,1.0,2.0,2.0,392.0,12.0,2.0,115.0,4.0,9655.0,38041.0,53374.0,5001.0,tigaraksa
depok,beji,13.994,30.819,34.95,78.676,Built-up,0.45,0.279,40.046,2024,5,0,-6.3731,106.819,RGB_Beji_2024(1).tif,beji,beji,327606.0,JAWA BARAT,KOTA DEPOK,BEJI,156512.0,780.03161486,50023.0,15.03,1.0,1.0,2.0,635.0,,6.0,239.0,3.0,8770.0,30195.0,53764.0,17506.0,beji
depok,bojongsari,16.969,28.751,33.59,87.016,Built-up,0.507,0.265,40.225,2024,5,0,-6.3943,106.7378,RGB_Bojongsari_2024(1).tif,bojongsari,bojongsari,327611.0,JAWA BARAT,KOTA DEPOK,BOJONGSARI,128079.0,633.08755115,39120.0,19.61,1.0,2.0,2.0,383.0,,7.0,198.0,6.0,9629.0,28905.0,39949.0,10305.0,bojongsari
depok,cilodong,16.391,31.922,34.4,106.017,Built-up,0.459,0.295,40.046,2024,5,0,-6.4303,106.8379,RGB_Cilodong_2024.tif,cilodong,cilodong,327608.0,JAWA BARAT,KOTA DEPOK,CILODONG,161689.0,800.49623323,50634.0,15.75,1.0,2.0,2.0,528.0,,5.0,108.0,2.0,8820.0,33229.0,63427.0,15585.0,cilodong
depok,cimanggis,12.401,30.466,35.3,74.634,Built-up,0.429,0.278,40.046,2024,5,0,-6.3677,106.8694,RGB_Cimanggis_2024.tif,cimanggis,cimanggis,327602.0,JAWA BARAT,KOTA DEPOK,CIMANGGIS,236198.0,1178.42385921,77924.0,22.09,1.0,2.0,2.0,1046.0,,6.0,172.0,,15353.0,45264.0,92100.0,25026.0,cimanggis
depok,cinere,13.128,30.966,34.74,54.274,Built-up,0.455,0.287,40.046,2024,5,0,-6.3315,106.7894,RGB_Cinere_2024.tif,cinere,cinere,327609.0,JAWA BARAT,KOTA DEPOK,CINERE,84101.0,421.22797715,27975.0,10.57,1.0,1.0,1.0,378.0,,4.0,93.0,,5620.0,14750.0,31185.0,11392.0,cinere
depok,cipayung,17.418,31.792,34.84,106.638,Built-up,0.464,0.3,40.046,2024,5,1,-6.3253,106.9036,RGB_Cipayung_2024.tif,cipayung,cipayung,317510.0,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,308484.0,1650.76156906,95804.0,28.14,1.0,2.0,2.0,1004.0,,8.0,43.0,1.0,20968.0,52856.0,121961.0,36298.0,cipayung
depok,limo,14.163,29.117,33.97,73.923,Built-up,0.473,0.284,40.046,2024,5,0,-6.3686,106.7808,RGB_Limo_2024.tif,limo,limo,327604.0,JAWA BARAT,KOTA DEPOK,LIMO,98758.0,487.22899763,30955.0,11.96,1.0,2.0,2.0,313.0,,4.0,52.0,,6218.0,20296.0,35632.0,8963.0,limo
depok,pancoranmas,16.007,30.879,35.04,89.403,Built-up,0.449,0.285,40.046,2024,5,0,-6.3984,106.7998,RGB_PancoranMas_2024.tif,pancoranmas,pancoranmas,327601.0,JAWA BARAT,KOTA DEPOK,PANCORAN MAS,239940.0,1194.28131222,76460.0,18.1,1.0,1.0,2.0,760.0,,6.0,205.0,3.0,13812.0,44886.0,92452.0,23159.0,pancoranmas
depok,sawangan,16.631,30.604,33.53,91.287,Tree cover,0.54,0.296,40.048,2024,5,0,-6.4067,106.7641,RGB_Sawangan_2024(1).tif,sawangan,sawangan,327603.0,JAWA BARAT,KOTA DEPOK,SAWANGAN,170342.0,838.78422859,52066.0,26.27,2.0,2.0,2.0,428.0,,7.0,209.0,2.0,9945.0,38477.0,58499.0,13494.0,sawangan
depok,sukmajaya,14.71,31.21,35.68,88.001,Built-up,0.414,0.34,40.046,2024,5,0,-6.3973,106.8436,RGB_Beji_2024(1).tif,sukmajaya,sukmajaya,327605.0,JAWA BARAT,KOTA DEPOK,SUKMAJAYA,248803.0,1243.44942123,80359.0,17.52,1.0,1.0,2.0,1101.0,,6.0,179.0,7.0,14636.0,46014.0,102410.0,29307.0,sukmajaya
depok,tapos,14.307,31.132,33.66,98.048,Built-up,0.562,0.278,40.046,2024,5,0,-6.4192,106.8805,RGB_Tapos_2024.tif,tapos,tapos,327610.0,JAWA BARAT,KOTA DEPOK,TAPOS,254663.0,1264.03409603,81092.0,33.9,1.0,2.0,2.0,734.0,,7.0,257.0,2.0,12084.0,49590.0,95323.0,18791.0,tapos
bekasi,babelan,9.195,23.205,32.29,3.768,Cropland,0.529,0.07,34.384,2024,5,0,-6.1257,107.0341,RGB_Babelan2024.tif,babelan,babelan,321602.0,JAWA BARAT,BEKASI,BABELAN,256183.0,203.32935269,78470.0,66.72,1.0,2.0,2.0,681.0,7.0,2.0,478.0,278.0,18011.0,55667.0,84381.0,12013.0,babelan
bekasi,bojongmangu,9.419,31.998,31.09,48.869,Tree cover,0.711,0.584,34.116,2024,5,0,-6.4389,107.1778,RGB_Bojongmangu2024.tif,bojongmangu,bojongmangu,321623.0,JAWA BARAT,BEKASI,BOJONGMANGU,30251.0,24.13564882,11187.0,53.53,2.0,2.0,2.0,34.0,6.0,,107.0,1.0,3172.0,6586.0,3714.0,378.0,bojongmangu
bekasi,cabangbungin,8.464,22.145,30.08,3.757,Cropland,0.657,0.053,34.366,2024,5,0,-6.0781,107.1363,RGB_Cabangbungin2024.tif,cabangbungin,cabangbungin,321616.0,JAWA BARAT,BEKASI,CABANGBUNGIN,60214.0,48.3376417,19945.0,50.09,1.0,2.0,2.0,120.0,8.0,,404.0,65.0,7961.0,15201.0,9314.0,890.0,cabangbungin
bekasi,cibarusah,10.299,31.834,32.17,52.034,Cropland,0.626,0.394,34.116,2024,5,0,-6.434,107.1108,RGB_Cibarusah2024.tif,cibarusah,cibarusah,321622.0,JAWA BARAT,BEKASI,CIBARUSAH,102578.0,81.04366398,32515.0,40.71,2.0,2.0,2.0,313.0,7.0,,105.0,,7483.0,23579.0,32726.0,3089.0,cibarusah
bekasi,cibitung,8.204,22.026,34.03,14.027,Cropland,0.451,0.106,34.313,2024,5,0,-6.2357,107.1004,RGB_Cibitung2024(2).tif,cibitung,cibitung,321607.0,JAWA BARAT,BEKASI,CIBITUNG,255947.0,200.51012986,78552.0,44.63,2.0,2.0,2.0,585.0,6.0,1.0,379.0,9.0,17957.0,55727.0,101071.0,10425.0,cibitung
bekasi,cikarangbarat,8.907,24.601,35.24,29.644,Built-up,0.42,0.174,34.125,2024,5,0,-6.2973,107.0941,RGB_CikarangBarat2024.tif,cikarangbarat,cikarangbarat,321608.0,JAWA BARAT,BEKASI,CIKARANG BARAT,211039.0,168.35963915,68811.0,54.67,1.0,2.0,2.0,677.0,10.0,1.0,1064.0,4.0,19361.0,47654.0,81739.0,7183.0,cikarangbarat
bekasi,cikarangpusat,7.903,21.15,33.28,34.68,Built-up,0.5,0.347,34.116,2024,5,0,-6.3596,107.1836,RGB_CikarangPusat2024.tif,cikarangpusat,cikarangpusat,321620.0,JAWA BARAT,BEKASI,CIKARANG PUSAT,68445.0,54.67150099,23013.0,54.12,1.0,2.0,2.0,206.0,6.0,,68.0,1.0,8124.0,15125.0,18713.0,4380.0,cikarangpusat
bekasi,cikarangselatan,8.799,24.022,34.89,41.443,Built-up,0.471,0.306,34.116,2024,5,0,-6.3385,107.1279,RGB_CikarangSelatan2024.tif,cikarangselatan,cikarangselatan,321619.0,JAWA BARAT,BEKASI,CIKARANG SELATAN,171742.0,135.63203507,54302.0,54.46,2.0,2.0,2.0,505.0,7.0,,281.0,6.0,15154.0,45148.0,61065.0,9793.0,cikarangselatan
bekasi,cikarangtimur,7.803,20.742,32.26,15.164,Cropland,0.535,0.085,34.305,2024,5,0,-6.2885,107.209,RGB_CikarangTimur2024.tif,cikarangtimur,cikarangtimur,321611.0,JAWA BARAT,BEKASI,CIKARANG TIMUR,110191.0,87.91706833,36542.0,53.42,1.0,2.0,2.0,177.0,7.0,1.0,250.0,1.0,9384.0,26729.0,25869.0,3425.0,cikarangtimur
bekasi,cikarangutara,8.022,21.673,35.59,17.902,Built-up,0.428,0.13,34.14,2024,5,0,-6.2754,107.1556,RGB_CikarangUtara2024.tif,cikarangutara,cikarangutara,321609.0,JAWA BARAT,BEKASI,CIKARANG UTARA,239769.0,191.47374933,75297.0,40.44,1.0,2.0,2.0,597.0,11.0,,621.0,4.0,22398.0,57124.0,84235.0,9043.0,cikarangutara
bekasi,karangbahagia,7.732,21.17,32.41,10.334,Cropland,0.494,0.08,34.366,2024,5,0,-6.2172,107.197,RGB_Babelan2024.tif,karangbahagia,karangbahagia,321610.0,JAWA BARAT,BEKASI,KARANG BAHAGIA,133153.0,104.74048282,42600.0,46.45,2.0,2.0,2.0,243.0,8.0,,202.0,2.0,11404.0,36554.0,33017.0,2864.0,karangbahagia
bekasi,kedungwaringin,8.414,22.967,32.1,10.722,Cropland,0.471,0.076,35.044,2024,5,0,-6.2516,107.2483,RGB_Kedungwaringin2024.tif,kedungwaringin,kedungwaringin,321612.0,JAWA BARAT,BEKASI,KEDUNG WARINGIN,76652.0,60.75437191,25431.0,30.51,2.0,2.0,2.0,214.0,7.0,,145.0,,4515.0,19490.0,18146.0,1493.0,kedungwaringin
bekasi,muaragembong,9.194,20.84,29.61,1.597,Permanent water bodies,0.493,0.046,34.441,2024,5,0,-6.0033,107.0499,RGB_MuaraGembong2024.tif,muaragembong,muaragembong,321617.0,JAWA BARAT,BEKASI,MUARAGEMBONG,43722.0,34.99049601,14296.0,152.05,2.0,2.0,2.0,123.0,6.0,,97.0,2291.0,1304.0,8772.0,6561.0,530.0,muaragembong
bekasi,pebayuran,8.51,23.242,30.44,7.055,Cropland,0.6,0.061,34.296,2024,5,0,-6.1593,107.2485,RGB_Pebayuran2024.tif,pebayuran,pebayuran,321613.0,JAWA BARAT,BEKASI,PEBAYURAN,110356.0,88.33751381,38246.0,96.01,2.0,2.0,2.0,215.0,12.0,1.0,376.0,3.0,5272.0,21243.0,16015.0,1405.0,pebayuran
bekasi,serangbaru,9.424,27.785,32.59,47.778,Tree cover,0.554,0.25,34.116,2024,5,0,-6.3956,107.1143,RGB_SerangBaru2024.tif,serangbaru,serangbaru,321621.0,JAWA BARAT,BEKASI,SERANG BARU,152783.0,119.25544381,48276.0,59.9,2.0,2.0,2.0,363.0,8.0,,395.0,1.0,10227.0,37284.0,49172.0,3501.0,serangbaru
bekasi,setu,9.975,28.319,32.37,51.932,Tree cover,0.606,0.202,34.242,2024,5,0,-6.3462,106.6764,RGB_Setu2024.tif,setu,setu,321618.0,JAWA BARAT,BEKASI,SETU,165907.0,130.183829,53277.0,60.69,2.0,2.0,2.0,438.0,11.0,,429.0,2.0,16111.0,38343.0,46813.0,5992.0,setu
bekasi,sukakarya,8.311,22.304,31.08,5.911,Cropland,0.594,0.05,34.366,2024,5,0,-6.1449,107.1856,RGB_Sukakarya2024.tif,sukakarya,sukakarya,321614.0,JAWA BARAT,BEKASI,SUKAKARYA,56989.0,45.5008337,18973.0,48.9,2.0,2.0,2.0,72.0,7.0,,130.0,3.0,3760.0,13600.0,10041.0,731.0,sukakarya
bekasi,sukatani,7.774,20.623,31.58,9.292,Cropland,0.504,0.08,34.366,2024,5,0,-6.1918,107.1559,RGB_Sukatani2024.tif,sukatani,sukatani,321615.0,JAWA BARAT,BEKASI,SUKATANI,102679.0,80.89578867,32870.0,38.59,2.0,2.0,2.0,214.0,7.0,,326.0,3.0,8126.0,24609.0,26424.0,2125.0,sukatani
bekasi,sukawangi,8.597,22.188,30.59,3.12,Cropland,0.626,0.044,34.366,2024,5,0,-6.1187,107.091,RGB_Sukawangi2024.tif,sukawangi,sukawangi,321603.0,JAWA BARAT,BEKASI,SUKAWANGI,54097.0,43.00293992,17545.0,68.67,2.0,2.0,2.0,73.0,7.0,,97.0,2.0,5829.0,13409.0,8683.0,801.0,sukawangi
bekasi,tambelang,8.068,21.08,31.07,5.555,Cropland,0.533,0.072,34.366,2024,5,0,-6.167,107.1273,RGB_Babelan2024.tif,tambelang,tambelang,321604.0,JAWA BARAT,BEKASI,TAMBELANG,43986.0,35.15675582,14691.0,35.21,2.0,2.0,2.0,70.0,7.0,,496.0,2.0,6043.0,8694.0,8088.0,656.0,tambelang
bekasi,tambunselatan,9.198,25.073,35.7,20.065,Built-up,0.401,0.152,34.219,2024,5,0,-6.2571,107.0543,RGB_Babelan2024.tif,tambunselatan,tambunselatan,321606.0,JAWA BARAT,BEKASI,TAMBUN SELATAN,433710.0,347.40866501,138983.0,42.69,1.0,1.0,2.0,1557.0,9.0,1.0,947.0,5.0,29322.0,82230.0,186928.0,30448.0,tambunselatan
bekasi,tambunutara,8.735,23.376,34.36,8.214,Built-up,0.468,0.091,34.366,2024,5,0,-6.1927,107.0611,RGB_Babelan2024.tif,tambunutara,tambunutara,321605.0,JAWA BARAT,BEKASI,TAMBUN UTARA,193581.0,153.06213801,59277.0,35.29,1.0,2.0,2.0,600.0,8.0,,181.0,2.0,14590.0,41172.0,64279.0,9125.0,tambunutara
bekasi,tarumajaya,8.827,22.283,32.02,2.309,Cropland,0.524,0.051,35.685,2024,5,0,-6.1219,106.9975,RGB_Babelan2024.tif,tarumajaya,tarumajaya,321601.0,JAWA BARAT,BEKASI,TARUMAJAYA,123032.0,97.4282485,38334.0,55.35,1.0,2.0,2.0,308.0,7.0,1.0,339.0,465.0,11766.0,31948.0,30035.0,5122.0,tarumajaya
kota bekasi,bantargebang,10.1,28.357,35.05,46.555,Built-up,0.486,0.262,38.349,2024,5,0,-6.3385,106.9912,RGB_BekasiBarat2024.tif,bantargebang,bantargebang,327507.0,JAWA BARAT,KOTA BEKASI,BANTARGEBANG,113988.0,527.00951952,37558.0,19.22,1.0,2.0,2.0,463.0,,4.0,683.0,5.0,7641.0,24717.0,43422.0,3175.0,bantargebang
kota bekasi,bekasibarat,8.055,23.052,36.54,17.765,Built-up,0.304,0.161,36.965,2024,5,0,-6.2336,106.9628,RGB_BekasiBarat2024.tif,bekasibarat,bekasibarat,327502.0,JAWA BARAT,KOTA BEKASI,BEKASI BARAT,266287.0,1246.62967761,86395.0,14.95,1.0,2.0,2.0,1332.0,,5.0,1073.0,6.0,18534.0,49906.0,109976.0,26522.0,bekasibarat
kota bekasi,bekasiselatan,8.712,23.764,35.86,22.99,Built-up,0.325,0.103,38.928,2024,5,0,-6.2582,106.9778,RGB_BekasiSelatan2024.tif,bekasiselatan,bekasiselatan,327504.0,JAWA BARAT,KOTA BEKASI,BEKASI SELATAN,214493.0,1001.87761693,68455.0,15.97,1.0,1.0,2.0,1025.0,,5.0,504.0,6.0,15677.0,41724.0,73617.0,28080.0,bekasiselatan
kota bekasi,bekasitimur,8.762,24.211,35.89,19.269,Built-up,0.318,0.113,34.393,2024,5,0,-6.2421,107.0191,RGB_BekasiTimur2024.tif,bekasitimur,bekasitimur,327501.0,JAWA BARAT,KOTA BEKASI,BEKASI TIMUR,273703.0,1282.21990649,88246.0,14.89,1.0,2.0,2.0,1453.0,,4.0,751.0,5.0,21442.0,53205.0,111132.0,26764.0,bekasitimur
